trend;start_lifetime;total_tweets;total_hashtags;total_mentions;total_reply_to;total_url;total_photo;total_retweets;total_likes;total_replies;total_interaction;tweet_count_01;tweet_count_12;tweet_count_23;tweet_count_34;tweet_count_45;tweet_count_56;tweet_count_67;tweet_vel_01;tweet_vel_12;tweet_vel_23;tweet_vel_34;tweet_vel_45;tweet_vel_56;tweet_vel_67;tweet_acc_01;tweet_acc_12;tweet_acc_23;tweet_acc_34;tweet_acc_45;tweet_acc_56;tweet_acc_67;user_count_01;user_count_12;user_count_23;user_count_34;user_count_45;user_count_56;user_count_67
#carteldesinaloa;6;1;1;5;1;0;1;4.0;3.0;0.0;7.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#corrermehaenseñado;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#yoelegicorrer;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#correvivesiente;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#corrermola;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#nikeplus;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#strava;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#correresdevalientes;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#brooks;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#ghost12;6;1;9;1;1;0;1;1.0;15.0;0.0;16.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#madrid;9;1;7;1;1;0;1;2.0;3.0;0.0;5.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#madrid;11;4;4;10;4;0;2;1.0;38.0;6.0;45.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
#madrid;15;1;1;1;1;0;0;0.0;17.0;4.0;21.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
#soundtrack;6;3;3;9;3;0;0;0.0;22.0;6.0;28.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
madrid;9;1;1;1;1;0;0;0.0;17.0;4.0;21.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
madrid;10;1;1;1;1;0;0;0.0;17.0;4.0;21.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
madrid;11;2;2;2;2;1;1;5.0;25.0;4.0;34.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
madrid;12;1;1;1;1;0;0;0.0;17.0;4.0;21.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
madrid;13;1;1;1;1;0;0;1.0;5.0;1.0;7.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
madrid;15;1;1;1;1;0;0;1.0;5.0;1.0;7.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
madrid;16;1;1;1;1;0;0;1.0;5.0;1.0;7.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
amigo;8;1;1;1;1;0;0;1.0;5.0;1.0;7.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
amigo;11;4;4;4;4;0;0;1.0;6.0;1.0;8.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
amigo;16;2;2;2;2;0;0;2.0;10.0;2.0;14.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
haber;11;3;3;3;3;0;0;1.0;5.0;1.0;7.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
haber;13;2;2;2;2;0;1;3.0;174.0;4.0;181.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
haber;17;1;1;1;1;0;0;1.0;5.0;1.0;7.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
buenos;6;1;1;1;1;0;0;1.0;5.0;1.0;7.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
buenos;7;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
buenos;8;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
buenos;9;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
buenos;10;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
buenos;11;2;2;2;4;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
tonto;6;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
empezamos;6;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ultima;6;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
semana;6;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
semana;8;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
semana;9;1;1;1;1;1;1;5.0;8.0;0.0;13.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
semana;10;2;2;2;2;0;0;0.0;5.0;1.0;6.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
semana;12;2;2;2;4;0;0;0.0;6.0;0.0;6.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
semana;13;2;2;2;2;0;0;1.0;7.0;0.0;8.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
semana;14;2;2;2;2;0;0;1.0;7.0;0.0;8.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
semana;15;4;4;4;7;1;1;0.0;6.0;1.0;7.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
semana;21;2;2;2;2;0;0;6.0;76.0;12.0;94.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
semana;23;6;6;6;6;0;1;3.0;46.0;11.0;60.0;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;6;0;0;0;0;0;0;3
febrero;6;2;2;2;2;0;0;3.0;42.0;6.0;51.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
febrero;9;2;2;2;2;0;2;0.0;5.0;1.0;6.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
febrero;19;2;2;2;2;0;2;0.0;8.0;2.0;10.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
disfrutad;6;18;18;25;19;1;9;5.0;68.0;16.0;89.0;0;0;0;0;0;4;18;0;0;0;0;0;4;14;0;0;0;0;0;4;10;0;0;0;0;0;4;16
serio;6;7;7;7;7;0;2;3.0;77.0;3.0;83.0;0;0;0;0;0;2;7;0;0;0;0;0;2;5;0;0;0;0;0;2;3;0;0;0;0;0;2;6
serio;11;9;9;9;15;1;0;3.0;85.0;10.0;98.0;0;0;0;0;0;2;9;0;0;0;0;0;2;7;0;0;0;0;0;2;5;0;0;0;0;0;2;8
hacia;6;4;4;4;15;0;0;0.0;23.0;3.0;26.0;0;0;0;0;0;1;4;0;0;0;0;0;1;3;0;0;0;0;0;1;2;0;0;0;0;0;1;4
hacia;23;7;7;7;8;0;1;1.0;116.0;23.0;140.0;0;0;0;0;0;2;7;0;0;0;0;0;2;5;0;0;0;0;0;2;3;0;0;0;0;0;1;6
bachillerato;6;14;14;15;21;3;1;3.0;24.0;1.0;28.0;0;0;0;0;0;2;14;0;0;0;0;0;2;12;0;0;0;0;0;2;10;0;0;0;0;0;2;12
levantarme;6;1;1;1;1;0;1;1.0;68.0;5.0;74.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
mañana;6;2;3;2;2;1;1;13.0;29.0;2.0;44.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
mañana;8;1;1;2;1;1;0;2.0;9.0;18.0;29.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
mañana;11;1;7;1;1;0;1;18.0;34.0;0.0;52.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
mañana;19;1;7;1;1;0;1;18.0;34.0;0.0;52.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
mañana;22;1;7;1;1;0;1;18.0;34.0;0.0;52.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
estudiar;6;1;7;1;1;0;1;18.0;34.0;0.0;52.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;6;1;7;1;1;0;1;18.0;34.0;0.0;52.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;9;1;7;1;1;0;1;18.0;34.0;0.0;52.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;10;1;7;1;1;0;1;18.0;34.0;0.0;52.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;12;1;2;2;1;1;0;16.0;28.0;0.0;44.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;13;1;2;2;1;1;0;16.0;28.0;0.0;44.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;14;1;2;1;1;1;0;11.0;19.0;1.0;31.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;15;1;5;3;1;0;1;9.0;14.0;0.0;23.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;16;1;5;3;1;0;1;9.0;14.0;0.0;23.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;17;1;5;3;1;0;1;9.0;14.0;0.0;23.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;18;1;5;3;1;0;1;9.0;14.0;0.0;23.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;19;1;5;3;1;0;1;9.0;14.0;0.0;23.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ahora;20;2;2;2;2;1;1;1.0;87.0;19.0;107.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
ahora;21;2;2;2;2;0;2;1.0;38.0;2.0;41.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
ahora;22;8;8;8;8;0;2;2.0;108.0;25.0;135.0;0;0;0;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;8
ahora;23;4;4;4;4;0;0;1.0;24.0;2.0;27.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
puedo;6;3;3;3;3;1;2;2.0;16.0;0.0;18.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
puedo;14;1;1;1;1;0;1;1.0;86.0;19.0;106.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
puedo;15;3;3;3;4;0;1;2.0;88.0;19.0;109.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
puedo;18;2;2;2;2;0;1;1.0;86.0;19.0;106.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
puedo;20;2;2;2;2;0;1;5.0;122.0;9.0;136.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
puedo;21;5;5;5;19;0;1;358.0;941.0;33.0;1332.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5
puedo;22;10;10;10;23;0;0;1.0;20.0;6.0;27.0;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0;0;10;0;0;0;0;0;0;8
puedo;23;8;8;8;17;0;0;0.0;32.0;3.0;35.0;0;0;0;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;8;0;0;0;0;0;0;6
abrir;6;2;2;2;2;1;1;5.0;122.0;9.0;136.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
aiuda;6;3;3;3;3;0;0;357.0;939.0;33.0;1329.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
video;11;2;2;2;3;0;1;2.0;11.0;3.0;16.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
video;13;3;3;3;5;0;1;18.0;27.0;4.0;49.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
video;14;7;7;7;7;0;0;30.0;52.0;1.0;83.0;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;7;0;0;0;0;0;0;3
video;17;5;5;5;5;0;0;30.0;50.0;0.0;80.0;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;5;0;0;0;0;0;0;1
video;18;3;3;3;5;0;0;18.0;17.0;3.0;38.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
video;19;3;3;3;5;0;0;0.0;26.0;1.0;27.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
video;20;3;3;3;3;0;1;1.0;14.0;3.0;18.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
video;21;3;3;3;3;0;1;1.0;13.0;4.0;18.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
video;23;3;3;3;3;0;2;2.0;16.0;0.0;18.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
buena;9;3;3;3;5;0;0;0.0;23.0;0.0;23.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;2
buena;11;2;2;2;4;0;0;0.0;23.0;0.0;23.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
buena;15;8;8;8;10;3;0;11.0;24.0;6.0;41.0;0;0;0;0;1;1;7;0;0;0;0;1;0;6;0;0;0;0;1;-1;6;0;0;0;0;1;1;6
primero;20;31;31;38;33;5;12;37.0;166.0;34.0;237.0;0;0;0;0;4;18;27;0;0;0;0;4;14;9;0;0;0;0;4;10;-5;0;0;0;0;4;16;24
primero;22;21;21;25;52;4;3;10.0;80.0;11.0;101.0;0;0;0;0;1;10;20;0;0;0;0;1;9;10;0;0;0;0;1;8;1;0;0;0;0;1;9;19
despues;7;12;12;13;12;2;1;10.0;38.0;1.0;49.0;0;0;0;0;4;7;8;0;0;0;0;4;3;1;0;0;0;0;4;-1;-2;0;0;0;0;4;7;8
despues;17;11;11;11;11;2;0;2.0;26.0;2.0;30.0;0;0;0;0;1;5;10;0;0;0;0;1;4;5;0;0;0;0;1;3;1;0;0;0;0;1;5;10
despues;18;5;5;7;5;0;2;3.0;22.0;7.0;32.0;0;0;0;0;2;2;3;0;0;0;0;2;0;1;0;0;0;0;2;-2;1;0;0;0;0;1;1;3
despues;19;16;16;16;23;1;0;5.0;109.0;14.0;128.0;0;0;0;0;2;9;14;0;0;0;0;2;7;5;0;0;0;0;2;5;-2;0;0;0;0;2;8;12
despues;20;11;11;11;27;2;1;2.0;66.0;9.0;77.0;0;0;0;0;4;6;7;0;0;0;0;4;2;1;0;0;0;0;4;-2;-1;0;0;0;0;4;6;7
despues;21;25;25;27;57;1;2;4.0;93.0;26.0;123.0;0;0;0;0;6;9;19;0;0;0;0;6;3;10;0;0;0;0;6;-3;7;0;0;0;0;3;6;17
despues;23;18;18;24;19;1;3;4.0;149.0;32.0;185.0;0;0;0;0;2;7;16;0;0;0;0;2;5;9;0;0;0;0;2;3;4;0;0;0;0;1;6;15
llego;22;48;48;58;71;5;8;3.0;141.0;32.0;176.0;0;0;0;0;2;14;46;0;0;0;0;2;12;32;0;0;0;0;2;10;20;0;0;0;0;2;12;28
sigue;20;2;14;2;2;0;2;6.0;40.0;1.0;47.0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2
sigue;22;3;19;3;3;0;3;9.0;59.0;1.0;69.0;0;0;0;0;0;1;3;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;1;3
sigue;23;2;14;2;2;0;2;6.0;40.0;1.0;47.0;0;0;0;0;0;1;2;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;2
jueves;6;15;15;18;50;2;2;0.0;32.0;8.0;40.0;0;0;0;0;0;7;15;0;0;0;0;0;7;8;0;0;0;0;0;7;1;0;0;0;0;0;6;14
jueves;12;22;22;25;35;2;4;4.0;146.0;33.0;183.0;0;0;0;0;0;8;22;0;0;0;0;0;8;14;0;0;0;0;0;8;6;0;0;0;0;0;8;20
horas;6;10;10;12;14;1;2;5.0;103.0;22.0;130.0;0;0;0;0;0;3;10;0;0;0;0;0;3;7;0;0;0;0;0;3;4;0;0;0;0;0;3;10
honor;6;6;6;6;8;0;0;2.0;65.0;13.0;80.0;0;0;0;0;0;2;6;0;0;0;0;0;2;4;0;0;0;0;0;2;2;0;0;0;0;0;2;6
participar;6;5;5;5;9;1;0;11.0;24.0;10.0;45.0;0;0;0;0;0;2;5;0;0;0;0;0;2;3;0;0;0;0;0;2;1;0;0;0;0;0;2;5
importante;6;5;5;6;5;0;1;2.0;17.0;2.0;21.0;0;0;0;0;0;2;5;0;0;0;0;0;2;3;0;0;0;0;0;2;1;0;0;0;0;0;1;4
importante;9;11;11;11;11;1;0;30.0;75.0;3.0;108.0;0;0;0;0;0;3;11;0;0;0;0;0;3;8;0;0;0;0;0;3;5;0;0;0;0;0;3;11
importante;19;1;1;1;1;1;0;10.0;28.0;0.0;38.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
importante;20;1;1;2;1;1;0;13.0;20.0;0.0;33.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
aforo;6;2;5;2;2;2;2;8.0;15.0;1.0;24.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
limitado;6;1;2;1;1;0;1;12.0;16.0;2.0;30.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
querer;6;1;2;1;1;0;1;12.0;16.0;2.0;30.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
asistir;6;1;5;1;22;0;1;6.0;16.0;0.0;22.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
necesario;6;1;5;1;22;0;1;6.0;16.0;0.0;22.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
inscribirse;6;1;5;1;22;0;1;6.0;16.0;0.0;22.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
chile;22;1;5;1;22;0;1;6.0;16.0;0.0;22.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tener;8;1;5;1;22;0;1;6.0;16.0;0.0;22.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tener;11;2;14;2;2;0;2;8.0;54.0;2.0;64.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
tener;12;1;7;1;1;0;1;4.0;27.0;1.0;32.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tener;15;1;7;1;1;0;1;4.0;27.0;1.0;32.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tener;16;1;1;1;1;0;0;2.0;50.0;8.0;60.0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1
tener;17;2;2;2;2;0;1;6.0;75.0;8.0;89.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
tener;18;2;2;2;3;0;0;2.0;50.0;9.0;61.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2
tener;19;3;3;3;3;0;1;22.0;116.0;16.0;154.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
tener;20;4;4;8;5;0;2;0.0;44.0;14.0;58.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;3
tener;21;2;2;10;2;0;2;10.0;14.0;0.0;24.0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;1
tener;23;3;3;3;3;1;1;0.0;21.0;4.0;25.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
virus;22;3;3;3;3;2;1;1.0;29.0;5.0;35.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
virus;23;3;3;4;3;0;1;8.0;27.0;0.0;35.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
acabar;6;4;4;5;4;0;2;9.0;32.0;1.0;42.0;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4;0;0;0;0;0;0;4
españa;8;3;3;3;3;0;0;8.0;26.0;4.0;38.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;2
españa;9;3;3;4;3;0;1;2.0;20.0;1.0;23.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
españa;10;3;3;5;3;1;1;10.0;40.0;13.0;63.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
españa;11;3;3;3;4;0;1;4.0;25.0;0.0;29.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
españa;14;3;3;3;3;1;1;5.0;38.0;0.0;43.0;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3;0;0;0;0;0;0;3
españa;15;9;37;12;9;7;2;37.0;35.0;0.0;72.0;0;0;0;1;3;5;6;0;0;0;1;2;2;1;0;0;0;1;1;0;-1;0;0;0;1;3;5;6
españa;20;38;38;39;49;13;4;31.0;202.0;15.0;248.0;0;0;0;4;9;19;29;0;0;0;4;5;10;10;0;0;0;4;1;5;0;0;0;0;4;9;16;23
españa;23;52;52;59;56;7;17;80.0;290.0;51.0;421.0;0;0;0;4;18;27;34;0;0;0;4;14;9;7;0;0;0;4;10;-5;-2;0;0;0;4;16;24;33
seguimos;9;38;38;44;70;5;5;30.0;185.0;28.0;243.0;0;0;0;1;10;20;28;0;0;0;1;9;10;8;0;0;0;1;8;1;-2;0;0;0;1;9;19;27
gobierno;10;9;9;9;20;4;1;6.0;45.0;12.0;63.0;0;0;0;2;3;1;6;0;0;0;2;1;-2;5;0;0;0;2;-1;-3;7;0;0;0;2;3;1;6
